Annual_Income,Total_EMI_per_month,Interest_Rate,Num_Credit_Inquiries,Payment_of_Min_Amount,Num_Credit_Card,Num_Bank_Accounts,Credit_History_Age,Num_of_Delayed_Payment,Num_of_Loan,Credit_Mix,Age,Output
41159.54,157.12693894267738,16,10.0,2,27,9,234.0,24.0,7,0,18,0
30789.41,0.0,4,0.0,1,4,5,380.0,5.0,0,0,47,2
83359.08,590.5575368855424,13,0.0,2,6,8,220.0,10.0,3,1,35,2
30912.38,14.28583455387484,7,0.0,0,1,3,261.0,7.0,1,0,25,2
33531.19,35.33500711126761,10,4.0,0,3,7,339.0,17.0,2,0,23,2
9844.975,0.0,19,1.0,0,7,8,386.0,14.0,0,0,43,1
17199.795,35.003768821985155,20,5.0,2,6,8,189.0,6.0,4,1,56,2
40341.16,113.02110273975028,1,4.0,0,5,2,245.0,11.0,4,0,26,1
101238.57,172.65306229994275,6,0.0,0,3,1,386.0,1.0,4,0,25,2
14562.32,43.09042995405283,34,11.0,2,8,7,224.0,27.0,4,0,42,0
63115.54,54.03375695646738,2,5.0,0,7,4,221.13820819139417,8.0,2,0,39,0
8978.11,57.67965790681974,30,10.0,2,8,8,119.0,17.0,9,0,14,1
30567.46,43.2296063817992,5,3.0,0,3,8,275.0,11.0,2,0,29,2
24376.73,18.30518956975858,9,6.0,1,4,7,221.13820819139417,7.0,1,1,52,1
174179.64,123.42725726523172,8,6.0,0,7,1,349.0,8.0,1,0,30,1
17653.7,54.20127791564646,20,13.0,2,8,9,159.0,20.0,6,0,31,1
171280.88,115.32889181506086,11,3.0,0,6,2,195.0,13.0,1,0,33,2
103228.74,0.0,12,4.0,1,7,3,212.0,10.0,0,1,21,1
22246.44,28.446054890660324,20,3.0,0,6,4,221.13820819139417,15.0,2,1,53,0
15137.3,59.76126725009346,32,16.0,2,5,8,206.0,13.0,6,1,41,0
13486.615,14.724661645786846,8,1.0,0,6,8,227.0,10.0,2,0,19,2
167489.4,196.0304652758236,11,0.0,0,1,1,316.0,11.0,2,0,24,2
59393.36,0.0,15,7.0,2,5,8,247.0,16.0,0,0,31,1
16895.24,29.26888574479901,9,0.0,0,7,0,220.0,9.0,3,0,31,0
18116.1,62.401016117626114,34,13.0,2,9,3,131.0,9.0,7,1,40,0
78443.48,177.38756256402195,23,6.0,1,5,7,184.0,19.0,4,0,38,0
106168.77,191.44880586599075,9,2.0,0,4,0,291.0,11.0,3,0,23,1
16892.1,25.28560558089965,5,247.0,0,2,3,344.0,7.0,2,0,31,1
19098.69,95.42339345987509,22,10.0,2,10,8,144.0,17.0,9,0,19,1
35033.33,60.80623849651296,7,3.0,1,5,5,243.0,14.0,4,0,22,1
32928.36,0.0,20,0.0,2,6,5,221.13820819139417,13.0,0,1,28,1
127430.52,0.0,2,1.0,0,5,4,221.13820819139417,2.0,0,0,50,2
38460.28,179.13582114127118,16,13.0,2,9,6,80.0,14.0,7,0,35,1
18965.08,93.64338765140214,15,9.0,1,7,375,93.0,19.0,7,0,28,0
82405.98,72.63396894042505,12,4.0,1,5,5,330.0,14.0,2,1,24,1
17955.38,12.115802575917046,3,0.0,0,7,3,265.0,9.0,1,0,36,2
19054.15,86.85026831130695,17,6.0,2,3,3,147.0,8.0,6,1,37,0
20515.94,20.774306305542108,15,1.0,0,5,7,182.0,16.0,2,1,55,1
72389.88,144.7824118564135,15,4.0,2,4,4,63.0,12.0,4,1,41,1
30061.36,37.38493719894231,7,4.0,2,6,5,320.0,19.0,2,1,36,1
59861.2,157.3423557694311,6,3.0,2,4,3,355.0,10.0,4,0,48,1
56604.96,374.1427095468441,19,9.0,2,8,6,29.0,19.0,9,0,41,0
74366.94,126.64223547069057,2,3.0,0,7,0,373.0,10.0,3,0,53,2
34676.38,20.36822560035508,18,2.0,2,5,5,190.0,17.0,1,1,56,1
101912.13,0.0,4,2.0,0,0,4,243.0,2.0,0,0,24,2
144468.72,65635.0,7,7.0,0,3,3,256.0,13.0,3,0,48,1
9377.445,43.20952557013875,12,4.0,2,3,5,81.0,14.0,6,1,43,1
136359.64,1536.7259245333985,2,7.0,0,3,5,377.0,2729.0,2,0,18,1
19577.155,20.76029446658383,1,4.0,1,2,3,213.0,5.0,2,0,49,2
100233.4,182.3470459987101,2,1.0,0,4,6,305.0,18.0,3,0,48,2
126217.6,1486.3258082494085,14,4.0,0,7,8,217.0,8.0,1,1,42,2
82329.56,92.06601549879952,15,8.0,2,3,5,73.0,14.0,2,1,18,2
35234.99,46.84749755599314,8,4.0,0,5,3,186.0,4.0,2,0,55,2
28706.94,0.0,12,1.0,0,4,4,194.0,12.0,0,0,30,1
55139.82,110.39204004833772,5,8.0,2,4,3,300.0,12.0,4,1,38,1
74450.88,120.84655218492288,19,8.0,2,4,6,235.0,22.0,3,1,32,1
15551.68,86.80393980481142,32,11.0,2,9,7,221.13820819139417,14.0,7,0,41,0
88165.12,85.91595826365645,3,1.0,0,4,5,245.0,3.0,2,0,48,2
37824.96,382.1898664168457,3,3.0,0,6,3,327.0,14.0,4,0,31,1
176572.12,135.07073361795287,10,1.0,0,7,3,189.0,8.0,1,0,30,1
16310.21,85.51402870298976,29,6.0,2,6,6,186.0,14.0,7,1,34,0
12070.845,31.349969595412013,8,1.0,2,5,8,341.0,12.0,4,1,38,1
8135.855,42.989801785988206,17,8.0,2,7,7,80.0,24.0,9,0,41,1
89446.38,198.4713662474325,4,7.0,0,5,4,400.0,5.0,3,0,38,1
13000.735,35.513083741497326,7,5.0,0,3,7,219.0,14.0,4,1,23,1
8056.13,80851.0,32,6.0,2,5,10,105.0,14.0,8,0,33,1
31069.32,34.16860445031557,12,7.0,0,3,2,233.0,2.0,2,0,21,2
18296.91,26.25172433326111,20,0.0,1,6,3,233.0,19.0,3,0,48,1
80591.2,97.89725769153412,32,7.0,2,4,4,162.0,8.0,2,1,30,0
27476.99,73.4785381922064,20,7.0,2,4,7,221.13820819139417,13.0,4,1,37,1
92699.31,217.75806385268416,9,3.0,0,3,3,212.0,0.0,4,0,47,2
77519.04,360.6812788524779,23,6.0,2,6,6,103.0,14.0,7,0,19,1
24723.63,11.481054564783944,18,3.0,0,5,5,206.0,19.0,1,0,24,1
8170.725,17.28840448083471,20,11.0,2,5,7,68.0,21.0,4,0,34,0
29085.38,88.0186284700699,16,2.0,1,5,3,221.13820819139417,12.0,4,0,48,1
8175.65,30.116961738942127,15,11.0,2,10,8,28.0,22.0,7,0,35,1
86571.09,0.0,2,0.0,0,6,857,226.0,4.0,0,0,39,2
95460.81,201.50564012168743,5,7.0,0,5,2,333.0,5.0,3,0,46,2
131890.95,320.6760010881472,7,4.0,0,3,1,196.0,7.0,4,0,46,1
75839.22,122.17774415540082,11,0.0,0,4,7,263.0,11.0,2,0,39,1
65214.96,411.9178360342999,12,2.0,0,1,2,314.0,14.0,0,0,38,2
15427.215,48.81683362382197,8,4.0,0,3,0,379.0,4251.0,4,0,43,1
64930.47,91.12971163623298,20,0.0,2,7,4,261.0,21.0,2,1,35,1
35166.35,10747.0,2,3.0,0,4,4,256.0,12.0,1,0,34,2
37580.34,93.4743330007845,7,2.0,0,2,5,377.0,13.0,4,0,29,2
7493.335,12.319201594339749,18,6.0,1,4,7,238.0,15.0,2,0,38,1
122942.28,101.56797654898996,3,2.0,0,3,2,338.0,4.0,1,0,33,2
20695.58,44.0976191907416,3,2.0,0,3,3,221.13820819139417,8.0,4,0,39,2
97338.21,303.9831414115728,16,2.0,0,6,8,342.0,9.0,4,1,32,1
19514.52,20.22750020326073,10,0.0,2,3,3,221.13820819139417,14.0,2,0,51,1
72245.76,283.4076681260832,19,9.0,2,10,9,27.0,24.0,5,0,18,0
140948.32,310.15597101792025,14,0.0,1,6,5,351.0,15.0,4,1,37,1
128585.52,73.48567886971293,7,6.0,0,4,4,262.0,11.0,1,0,30,0
14860.185,32.47059122029513,9,5.0,2,3,6,200.0,17.0,3,1,37,1
62901.08,81.6412702885858,10,6.0,2,6,4,143.0,13.0,3,1,39,1
63115.54,54.03375695646738,2,5.0,0,7,4,377.0,8.0,2,0,39,0
7709.355,27.685002227766272,32,8.0,2,4,7,148.0,16.0,5,1,26,1
75257.64,129.32810851299192,19,5.0,2,1264,7,137.0,9.0,4,1,28,1
35284.57,38.381739416563285,9,4.0,0,4,3,382.0,0.0,2,0,39,2
61017.93000000001,132.88638333402182,7,4.0,0,3,4,234.0,19.0,3,0,22,2
14080.81,78904.0,30,9.0,2,5,3,129.0,14.0,4,1,44,0
129561.96,220.58772757615367,11,2.0,0,3,2,399.0,3.0,3,0,34,1
79264.86,274.2932041696966,9,5.0,2,7,4,81.0,14.0,5,1,32,1
102046.83,0.0,3,6.0,0,3,3,289.0,2.0,0,0,22,0
46243.56,0.0,13,876.0,2,5,4,358.0,14.0,0,0,15,1
18221.965,25.71529198620427,17,0.0,2,7,3,227.0,12.0,3,1,38,1
56850.32,135.2489550937056,5,4.0,2,6,3,115.0,9.0,4,1,21,1
62757.12,467.8454156770467,18,12.0,2,8,8,221.13820819139417,22.0,9,0,32,1
33189.02,63.71641944808476,19,7.0,1,3,7,281.0,10.0,3,1,19,1
46243.56,0.0,13,7.0,1,5,4,221.13820819139417,11.0,0,1,15,1
14225.96,82.74819118925879,15,16.0,2,9,6,11.0,16.0,8,0,43,1
30355.35,64.48094442394273,12,1.0,0,3,6,193.0,8.0,4,1,18,1
48356.66,45.44154274137288,16,8.0,1,4,3,190.0,10.0,2,1,16,1
15923.295,24.84397732618231,5,1.0,0,3,4,324.0,9.0,2,1,35,1
4644430.0,0.0,12,2.0,0,6,2,214.0,11.0,0,0,46,1
57983.12,200.43261339470683,31,17.0,2,8,9,149.0,22.0,8,0,34,0
38087.0,166.86277140484475,21,7.0,2,7,8,79.0,12.0,7,0,35,0
112030.92,151.15829930460208,4,0.0,0,4,1,354.0,11.0,2,0,26,2
34458.06,119.62245779905994,29,15.0,2,10,9,168.0,16.0,5,0,21,1
85324.44,197.3052809913375,18,3.0,1,7,5,335.0,12.0,3,0,43,1
42237.36,98.45588688009369,4,3.0,0,7,5,305.0,11.0,4,0,45,1
17670.52,71.85825674589788,21,9.0,2,7,10,61.0,16.0,8,0,18,0
34963.82,108.79608291381334,10,3.0,2,5,6,279.0,14.0,4,1,54,1
19441.41,22.390314860172943,31,10.0,2,8,9,202.0,22.0,2,0,27,1
70154.85,92.88826993942456,18,0.0,2,5,8,248.0,11.0,2,1,40,1
26686.14,81.39258258620845,19,4.0,2,6,4,99.0,10.0,6,0,22,1
22433.46,101.543102994915,11,4.0,0,3,4,341.0,4.0,1,0,22,2
28312.79,50.677357383603926,5,5.0,1,3,3,221.13820819139417,9.0,3,0,14,1
33045.79,0.0,10,4.0,1,3,4,310.0,8.0,0,0,35,2
102260.0,233.3445042913777,7,6.0,2,5,5,321.0,13.0,3,1,48,2
20588.45,54.05859209106389,23,14.0,2,10,6,73.0,16.0,4,0,24,0
27268.7,0.0,5,3.0,2,5,3,376.0,8.0,0,1,48,1
41115.08,31.420128078758434,12,4.0,0,7,3,294.0,16.0,1,1,53,1
15410.19,39.62811681829229,28,11.0,2,5,10,166.0,14.0,6,0,16,0
39487.82,25.66413570401525,20,0.0,2,4,7,348.0,13.0,1,1,55,1
30178.34,0.0,5,6.0,0,4,0,387.0,4.0,0,0,39,1
88752.26,72.52444300852066,3,8.0,0,6,5,223.0,6.0,1,0,23,1
61277.55,88.56625811708618,14,5.0,2,6,5,96.0,14.0,2,0,16,1
129680.28,114.16560941353912,5,2.0,2,3,8,243.0,18.0,2,1,42,1
56911.28,285.9578451679507,34,991.0,2,9,9,18.0,16.0,7,0,40,1
14990.045,22.75136613157101,20,2.0,1,1087,4,275.0,18.0,3,1,40,1
71131.53,222.43347262551384,16,5.0,2,7,6,231.0,20.0,6,1,43,1
33868.83,56.4675706654336,16,7.0,2,3,5,133.0,13.0,4,1,37,1
35593.16,72.4217552457502,27,11.0,2,10,6,221.13820819139417,22.0,4,0,15,1
19920.93,21.04414153612437,11,4.0,2,3,8,179.0,12.0,2,1,37,1
108504.92,209.5280664185869,7,2.0,0,3,7,233.0,14.0,4,1,19,1
120644.88,257.89979259586306,7,1.0,1,6,4,212.0,10.0,4,0,55,0
21652.195,40.43567652451381,10,1.0,0,2,3,357.0,14.0,4,0,41,2
80678.54999999999,105.4494665943828,8,3.0,2,5,5,349.0,10.0,2,1,21,1
35325.29,66.84292037769501,10,4.0,0,3,5,367.0,14.0,3,1,35,1
65804.68,181.6034831916116,5,1.0,2,4,8,377.0,16.0,4,1,42,1
32919.12,78.67040473231745,26,10.0,1,10,7,170.0,24.0,4,0,39,0
83245.14,67.69217500991742,8,9.0,0,3,2,249.0,8.0,1,0,42,1
148729.12,198.49637697419288,2,4.0,0,5,2,351.0,12.0,3,0,37,0
69984.72,155.07761412526034,12,6.0,2,5,6,220.0,10.0,3,1,42,2
18760.6,71.47716469812731,18,12.0,2,8,7,79.0,19.0,5,0,30,1
101748.16,155.11502636519032,5,12.0,2,7,6,192.0,21.0,3,1,31,2
15302.74,62.48154696519297,24,6.0,2,10,10,153.0,22.0,5,0,43,0
10462.585,27.46489100873508,5,4.0,2,6,4,146.0,16.0,4,1,43,1
104142.56,257.7386460249556,5,6.0,2,5,3,182.0,14.0,3,1,44,1
14550.52,95.91103044567788,25,6.0,2,10,7,127.0,20.0,9,0,21,0
73530.48,231.9740548407257,6,10.0,2,4,7,130.0,12.0,6,1,18,1
22380.18,272.66592746813905,14,6.0,2,6,5,275.0,16.0,3,1,23,2
17924.07,57.02968503714198,31,12.0,2,10,6,164.0,14.0,6,0,30,0
8477.51,31.74688392859044,27,8.0,1,9,8,124.0,20.0,5,0,21,0
58380.6,160.05196665231998,27,12.0,1,5,7,113.0,19.0,4,1,39,0
71025.4,195.2074840086973,32,10.0,2,6,7,221.13820819139417,16.0,5,1,25,1
11586.36,10.858205330875094,17,6.0,2,5,5,221.13820819139417,11.0,2,1,25,1
58782.24000000001,229.55078269979128,24,13.0,2,9,8,138.0,24.0,6,0,25,0
116114.76,6555.0,18,7.0,1,3,5,195.0,10.0,0,0,28,1
20929.295,40.39817496072083,9,9.0,0,3,5,264.0,5.0,3,0,45,1
31700.12,45.66368582698031,12,3.0,1,5,5,221.13820819139417,14.0,3,0,43,0
68588.28,35.65185868338628,17,2.0,0,806,8,365.0,9.0,1424,1,55,1
89394.78,134.729083985664,6,7.0,2,3,8,320.0,17.0,2,1,15,1
155726.76,0.0,8,7.0,0,3,2,360.0,2.0,0,0,44,2
13738.735,44.6466611340085,11,2.0,0,5,6,281.0,12.0,4,1,51,1
9409.45,37.524074847170965,13,6.0,2,6,5,96.0,10.0,7,1,17,1
8631.04,49.24068791457922,18,14.0,2,8,8,150.0,25.0,8,0,35,1
129417.27,60997.0,10,1377.0,0,7,0,291.0,0.0,2,0,49,2
14020.86,0.0,9,7.0,0,3,2,214.0,5.0,0,0,18,1
62458.77,199.0462556066706,20,7.0,1,6,8,234.0,12.0,4,0,22,1
42755.64,157.93652676401487,15,12.0,2,8,7,82.0,21.0,6,0,41,0
97976.08,115.08732513084908,12,5.0,2,6,8,338.0,10.0,2,0,51,2
50774.91,290.50174371451067,23,6.0,1,7,6,238.0,20.0,7,0,22,0
100914.38999999998,242.9660429948069,16,4.0,2,5,5,105.0,9.0,5,1,30,1
17844.81,54.95751568179575,23,7.0,2,5,6,30.0,16.0,6,0,40,1
25610.67,11008.0,19,1.0,0,4,3,292.0,16.0,2,0,25,1
121453.36,142.6044433611753,11,1.0,0,6,1,268.0,3.0,2,0,25,0
164580.36,352.2489976155003,10,3.0,0,3,5,240.0,9.0,3,0,26,2
6980235.0,81.9881354220787,9,2.0,0,5,3,221.13820819139417,10.0,3,1,34,1
16916.38,57.36799441112792,23,13.0,2,7,3,221.13820819139417,17.0,5,1,17,0
20651.43,46.77407906093241,22,12.0,2,5,10,155.0,20.0,4,0,37,0
30385.56,71.2615631000285,9,0.0,0,6,0,373.0,13.0,3,0,25,1
83359.08,590.5575368855424,13,0.0,2,6,8,219.0,10.0,3,1,35,2
24922.12,0.0,5,2.0,0,4,8,337.0,17.0,0,0,18,1
43755.33,0.0,4,1.0,0,4,0,346.0,9.0,0,0,27,2
77604.32,153.32541387430678,5,1.0,0,7,1,253.0,14.0,3,0,35,0
7612.725,27.522822612958308,16,10.0,2,1477,8,104.0,25.0,6,0,25,0
41499.21,0.0,5,4.0,0,610,0,185.0,7.0,0,0,42,2
74956.2,281.88712656177336,33,11.0,2,7,9,76.0,22.0,6,0,16,0
8605.54,40.43170253347507,30,12.0,2,6,7,156.0,20.0,9,0,23,0
18869.78,56.841029355623576,32,11.0,2,5,9,109.0,20.0,6,0,41,0
27223.1,0.0,7,1.0,0,6,8,194.0,18.0,0,0,55,2
125905.84,81.12026027517106,18,3.0,2,4,6,218.0,11.0,1,1,41,1
116522.68,1042.6742094601684,16,7.0,2,4,3,65.0,8.0,6,0,16,1
37754.78,26.562331206284288,8,3.0,0,6,2,344.0,6.0,1,0,26,0
41188.92,133.14757389070834,3,3.0,0,6,2,243.0,3.0,4,0,19,2
18719.74,27027.0,32,12.0,2,3,8,221.13820819139417,8.0,2,0,15,1
30012.83,15.029101690684696,2,0.0,0,5,5,312.0,8.0,1,0,19,2
29079.95,68.11381307430702,14,6.0,0,51,3,189.0,6.0,4,1,40,1
27131.57,23.084658960852924,11,8.0,2,4,4,210.0,14.0,2,1,23,1
18083.64,26.883460712896127,18,14.0,2,8,9,158.0,17.0,2,1,16,1
81288.36,383.4599803750568,17,7.0,1,6,10,221.13820819139417,18.0,6,0,23,1
34791.08,85.5466173847024,9,1.0,2,6,6,345.0,16.0,3,1,23,1
20456.57,56.517769935462816,29,11.0,2,10,10,11.0,20.0,5,0,20,1
29880.29,0.0,14,2.0,2,6,4,374.0,16.0,0,1,22,1
22431.61,0.0,5,3.0,0,6,5,221.13820819139417,0.0,0,0,48,2
48276.66,143.12403843156932,9,1.0,1,7,6,347.0,20.0,4,1,32,1
121844.2,162.66813859907478,16,4.0,2,6,6,249.0,8.0,2,1,48,1
4282515.0,0.0,20,4.0,2,7,5,219.0,14.0,0,0,39,1
55188.52,0.0,8,4.0,1,4,5,262.0,16.0,0,0,22,1
18598.17,18.896396334305955,16,8.0,2,7,8,241.0,18.0,2,1,43,1
122566.59,0.0,1,3.0,0,7,0,213.0,8.0,0,0,21,2
137714.36,315.8970408370921,10,2.0,0,4,5,221.13820819139417,10.0,4,0,33,2
69362.92,67.55351587031603,9,5.0,2,6,6,218.0,6.0,2,1,30,1
17727.93,37.831855121142205,15,3.0,1,6,7,310.0,21.0,4,0,51,1
32897.91,47.73495057808239,5,0.0,0,3,3,323.0,15.0,3,1,39,0
31226.77,0.0,11,3.0,0,7,5,259.0,1.0,0,0,56,0
7084.365,26.758124221428982,27,4.0,2,6,6,66.0,16.0,7,1,30,0
40377.89,119.13973687493186,2,4.0,0,7,5,339.0,7.0,4,0,21,0
77335.86,239.01787644323343,19,4.0,1,4,3,353.0,20.0,4,0,33,1
16041.85,59.99621236014839,30,11.0,2,6,9,93.0,16.0,7,0,39,0
23404.86,0.0,7,5.0,2,5,6,221.13820819139417,20.0,0,1,36,1
31323.88,135.03588807827288,16,9.0,2,5,10,154.0,20.0,7,0,32,0
27759.32,15.548726339025675,9,5.0,0,6,8,292.0,10.0,1,1,52,1
93622.5,0.0,2,4.0,0,7,3,221.13820819139417,2.0,0,0,55,1
51461.4,298.89689948437626,16,8.0,2,4,3,76.0,10.0,7,1,15,1
161710.32,102.96539368982214,5,4.0,0,7,0,237.0,12.0,1,0,55,1
89239.35,0.0,11,1.0,0,4,0,283.0,3.0,0,0,33,1
14705.9,57.89304715609222,19,4.0,2,5,7,191.0,17.0,6,1,44,1
16229.86,64.06840948225809,28,8.0,2,5,7,221.13820819139417,23.0,6,0,25,0
37225.38,74.99321278929463,28,16.0,2,6,9,198.0,18.0,3,0,28,0
29441.78,111.41695233626596,23,7.0,2,6,8,134.0,18.0,7,0,26,0
32612.36,91.5789872673322,12,0.0,1,5,5,393.0,10.0,4,0,23,2
33718.73,21.66210627386815,6,3.0,0,6,7,215.0,14.0,1,1,24,1
107911.6,110.625988675333,17,5.0,0,3,3,220.0,18.0,2,1,32,0
15580.41,112.513721323882,16,12.0,2,9,9,69.0,16.0,9,0,18,1
38007.66,181.4640125299172,10,7.0,1,6,6,83.0,8.0,7,1,21,1
35139.27,62516.0,8,2.0,0,5,1,348.0,2.0,3,0,49,2
70112.78,69.71794787486095,3,5.0,0,7,1,305.0,3.0,2,0,47,0
65544.12,71.71689333115668,10,1.0,0,3,3,211.0,0.0,2,0,50,1
78595.6,366.9658732692656,17,9.0,2,7,9,143.0,17.0,6,0,40,0
11468776.0,186.719704206244,7,3.0,0,1,1,319.0,6.0,3,0,43,2
31461.84,68.7586491895531,12,1615.0,2,3,7,122.0,14.0,5,1,29,1
19562.27,69.70056199812504,20,9.0,2,6,8,235.0,6.0,5,1,20,0
18249.16,21.58400546492368,6,9.0,2,7,4,119.0,13.0,2,1,16,1
14144.48,57380.0,16,12.0,2,9,7,136.0,14.0,6,0,42,0
139354.48,0.0,18,3.0,0,1247,3,239.0,18.0,0,1,55,1
19623.18,19.758727796221923,26,11.0,2,8,9,94.0,14.0,2,1,35,1
85553.97,95.1054258716156,1,1.0,0,4,1,220.0,0.0,2,0,31,2
160454.04,168.71949941898825,2,2.0,0,7,3,308.0,2.0,2,0,49,2
19269.565,40.14952903214071,9,2.0,0,6,4,332.0,10.0,4,0,41,1
18309.76,48.339817901260936,11,6.0,2,5,8,177.0,16.0,6,1,39,2
16632.745,7.991650369121829,6,4.0,1,3,0,251.0,1.0,1,0,42,1
7724.425,14.118876433277237,26,12.0,2,7,10,187.0,18.0,3,0,21,0
39755.36,154.22821150292216,27,11.0,2,10,9,112.0,24.0,9,0,36,0
49454.13,73.34635944957465,23,8.0,2,5,8,157.0,26.0,2,0,39,0
101771.67,378.5462036151307,12,7.0,2,6,5,92.0,9.0,7,1,20,1
30922.5,165.89182072909034,26,13.0,2,8,8,13.0,23.0,9,0,19,1
34766.06,78.09310673608609,11,0.0,0,1,0,192.0,6.0,3,0,43,2
7957.91,31.461448390614915,17,8.0,2,2,2,123.0,17.0,5,1,35,1
12997.515,18.92140053298563,15,3.0,0,5,3,323.0,20.0,3,1,52,1
14099.52,142.47419457631085,20,9.0,2,336,8,159.0,17.0,4,1,18,0
41037.94,155.40826964651728,23,6.0,2,8,10,85.0,14.0,7,0,24,0
112938.08,91.36662005920564,9,0.0,1,7,2,326.0,7.0,1,0,47,1
122105.64,555.1684835720097,14,8.0,2,3,6,169.0,17.0,6,1,15,1
18618.23,55.72718523038452,16,7.0,2,5,5,219.0,9.0,4,1,37,0
86418.72,187.87941999363449,6,0.0,0,3,1,345.0,14.0,3,0,37,1
140254.28,210.82437934383216,7,4.0,0,5,5,272.0,12.0,3,0,23,2
14734.29,50.45999618952075,22,7.0,2,6,7,137.0,19.0,6,0,21,0
8763.22,22.51717723530616,34,7.0,2,7,5,118.0,9.0,6,0,14,0
68090.85,31.245931355663675,20,9.0,0,4,7,273.0,13.0,1,1,33,1
103007.7,224.4373279269476,4,2.0,0,3,1,238.0,3.0,3,0,20,1
19344.27,12.23465090770387,8,2.0,1,3,5,330.0,14.0,1,1,44,1
30117.42,51.14064749348076,29,11.0,2,7,7,66.0,8.0,3,1,42,0
43782.45,240.66473882248508,25,12.0,2,9,6,221.13820819139417,16.0,8,0,15,1
111845.6,65.71200784782883,11,2.0,0,4,3,284.0,19.0,1,1,25,1
16229.86,64.06840948225809,28,8.0,2,5,7,131.0,25.0,6,0,25,0
41772.18,119.08805481173222,13,9.0,2,4,4,231.0,18.0,4,1,36,1
10454.79,34.788439794431106,15,8.0,2,6,5,329.0,16.0,4,1,32,1
20987.56,104.60209467144438,34,9.0,2,7,10,198.0,24.0,7,0,27,0
14243.265,11.732090870522017,7,6.0,1,1,1,318.0,14.0,1,0,35,2
14433.94,81.00111264305716,34,6.0,1,5,9,164.0,21.0,9,0,18,1
80394.72,250.0544591341021,34,6.0,2,7,9,23.0,16.0,6,0,32,0
95596.35,182.2758306085516,12,2.0,0,7,5,182.0,1.0,3,0,42,2
35304.41,201.325667479212,16,6.0,2,763,8,163.0,12.0,7,1,22,0
18827.29,43.98119070866579,32,10.0,2,6,9,221.13820819139417,26.0,3,0,33,1
74780.48,226.99758118484584,24,7.0,2,6,7,155.0,10.0,4,1,21,0
81815.02,53.92778550328615,4,3.0,0,5,0,396.0,14.0,1,0,36,2
24726.48,25.14400588303885,15,6.0,0,6,4,338.0,16.0,2,1,31,1
28824.3,181.25911153646152,20,10.0,2,10,10,104.0,27.0,9,0,44,0
35540.74,52.41216561965096,2,1.0,1,5,3,381.0,0.0,2,0,27,2
7195.3,37.72408546970284,20,12.0,1,9,10,245.0,18.0,7,1,23,0
21212.42,50.30503587980855,12,4.0,0,4,1,221.13820819139417,1.0,4,0,37,2
62825.9,0.0,3,5.0,0,6,6,390.0,16.0,0,0,41,0
58367.36,55.58150319615926,5,4.0,2,4,5,202.0,9.0,2,0,20,1
13815.325,0.0,4,5.0,0,4,4,363.0,12.0,0,1,31,1
93712.29,0.0,10,5.0,2,4,6,369.0,18.0,0,1,17,2
15480.03,0.0,8,1.0,0,5,5,324.0,0.0,0,0,53,1
47270.22,96.67058117612532,29,8.0,2,9,7,216.0,16.0,4,0,24,0
38904.52,173.48605910350258,17,5.0,2,6,8,146.0,18.0,7,1,17,1
8255.925,31.00373228332689,15,11.0,2,5,9,210.0,19.0,5,1,21,1
108205.0,298.9391026806992,7,4.0,2,7,3,221.13820819139417,8.0,6,1,35,1
17565.58,100.63745960566128,32,12.0,2,8,10,75.0,16.0,8,0,19,0
36274.17,83.92104895382352,15,6.0,0,4,8,313.0,16.0,4,1,55,1
14771.43,51.56522935796982,32,10.0,2,7,6,108.0,23.0,6,0,16,0
22609.45,50.76744810586004,15,3.0,2,7,6,397.0,14.0,3,1,27,1
18979.35,95.00727385353672,29,11.0,2,10,8,158.0,9.0,7,1,40,0
40287.78,39.38754026849119,11,0.0,0,3,4,359.0,9.0,2,0,22,1
120671.25,320.74275568454283,3,3.0,1,3,4,195.0,9.0,4,0,30,1
135807.12,44585.0,12,2.0,2,7,7,210.0,14.0,3,1,31,1
30668.9,60.225436836180144,16,6.0,2,1490,4,99.0,20.0,4,0,15,0
24095.19,53.9339546593797,16,4.0,2,6,7,221.0,14.0,3,1,34,1
17379.88,78.26611994226198,22,6.0,2,7,7,211.0,20.0,9,0,40,0
14867.69,55.45960424165637,18,8.0,2,9,9,206.0,15.0,6,1,34,0
80511.84,0.0,2,5.0,0,7,4,244.0,20.0,0,0,23,2
55245.88,54.55618079489176,12,6.0,2,3,3,122.0,18.0,2,1,27,1
80562.56,136.88695375977477,7,5.0,0,3,4,379.0,5.0,3,0,43,2
21051.145,71791.0,8,2.0,0,6,1,207.0,10.0,1,0,53,1
19995.55,63.38997606593154,29,11.0,2,6,6,68.0,21.0,5,1,30,0
118244.84,50.81781279935919,15,9.0,2,937,7,263.0,16.0,1,1,36,1
128331.42,114.9939913037042,8,2.0,0,3,0,348.0,9.0,2,0,44,0
70205.02,0.0,2,5.0,0,4,0,390.0,5.0,0,0,29,1
15411.93,34.00796427576124,32,9.0,1,10,7,183.0,14.0,4,1,19,0
38324.72,0.0,7,4.0,0,4,2,338.0,5.0,0,0,29,2
20651.43,46.77407906093241,22,12.0,2,5,10,221.13820819139417,20.0,4,0,37,1
76087.68,232.0660770076541,9,2.0,2,3,6,260.0,7.0,4,1,30,1
30689.89,16.415451659824875,4,4.0,0,5,2,213.0,14.0,1,0,55,1
15645.89,74.2589118616632,12,5.0,2,3,5,165.0,19.0,7,1,21,1
